Lemma;s.Genitiv;es.Genitiv
OCR-Ergebniss;0;1
OP-Tisch;0;1
OSI-Rat;0;1
OTC-Markt;0;1
Obdachlosenprojekt;0;1
Oberbegriff;0;1
Obergott;0;1
Oberhaus;0;1
Oberhemd;0;1
Oberholz;0;1
Oberrabbinat;0;1
Oberrand;0;1
Oberstoff;0;1
Obertext;0;1
Objektschutz;0;1
Obst;0;1
Obststand;0;1
Ochsenschwanzfleisch;0;1
Odeonsplatz;0;1
Oe24-Netzwerk;0;1
Offensivgeist;0;1
Ohnsorg-Mord;0;1
Olympiaschutzgesetz;0;1
Onega-Urwald;0;1
Online-Bezahldienst;0;1
Online-Engagement-Projekt;0;1
Online-Kartendienst;0;1
Online-Marktplatz;0;1
Online-Relaunch;0;1
Online-Schritt;0;1
Online-Umsatz;0;1
Online-Vermarkterkreis;0;1
Online-Versandhaus;0;1
Onlinerathaus;0;1
Open-Source-Ersatz;0;1
Opernchor;0;1
Oppositionsbündniss;0;1
Orakelbuch;0;1
Oralgenuss;0;1
Orangenküchleinrezept;0;1
Orga-Kreis;0;1
Orga-Stress;0;1
Organ-Herkunftsland;0;1
Organisationszusammenhang;0;1
Original-Buch;0;1
Original-Stoff;0;1
Originalinhalt;0;1
Originalzitat;0;1
Orion-Umsatz;0;1
Ornament;0;1
Ortsbezug;0;1
Ortsbild;0;1
Ortschild;0;1
Ortsdamm;0;1
Ortsnetz;0;1
Ortsschild;0;1
Oscar-Plakat;0;1
Ost-West-Dach;0;1
Oster-Aufstand;0;1
Osterlamm;0;1
Ostkreuz;0;1
Ostquerhaus;0;1
Ostsee-Aktionsplan;0;1
Ostseebad;0;1
Ostseeprojekt;0;1
Ostwind;0;1
Otto-Katalog;0;1
PBS-Bereich;0;1
PC-Adventur;0;1
PC-Markt;0;1
PDS-Kreisverband;0;1
PI-Freund;0;1
PJ-Dienst;0;1
PKV-Verband;0;1
PPP-Paket;0;1
PPP-Projekt;0;1
PPP-Vertrag;0;1
PV-Markt;0;1
Pachtzins;0;1
Packungspreis;0;1
Palliativnetz;0;1
Panikraum;0;1
Panorama-Bild;0;1
Papageienfuß;0;1
Papakind;0;1
Papierblatt;0;1
Papiergeld;0;1
Papst-Besuch;0;1
Papst-Titelblatt;0;1
Papstbrief;0;1
Papstbuch;0;1
Papstprotest;0;1
Paradeplatz;0;1
Parkpickerlpreis;0;1
Parlamentsbeteiligungsgesetz;0;1
Parmesanlaib;0;1
Parteiausschluss;0;1
Parteiausweis;0;1
Parteienbündniss;0;1
Parteienkonsens;0;1
Parteienstaat;0;1
Parteifeind;0;1
Parteimitglied;0;1
Parteinachwuchs;0;1
Parteisitz;0;1
Parteispendengesetz;0;1
Parteitagsbeschluss;0;1
Parteiverlag;0;1
Parteivolk;0;1
Partiturbild;0;1
Partnerverband;0;1
Partyvolk;0;1
Passahfest;0;1
Passiertuch;0;1
Pastaband;0;1
Pastakurs;0;1
Pastetenhaus;0;1
Pastetenkurs;0;1
Patchpaket;0;1
Patent-Dokument;0;1
Patentgericht;0;1
Patentverstoß;0;1
Patientenfall;0;1
Patientengeheimniss;0;1
Patientengespräch;0;1
Patientenschutz;0;1
Patientinnenwunsch;0;1
Paul-Wunderlich-Haus;0;1
Paulusbrief;0;1
Pauschalvergütungssatz;0;1
Peer-to-Peer-Ansatz;0;1
Pegasus-Verlag;0;1
Pendel-Ausschlag;0;1
Pendler-Parkplatz;0;1
Pendlerjahr;0;1
Pensionskassengesetz;0;1
Pensionswirt;0;1
Pentagon-Geheimdienst;0;1
Personalausweisgesetz;0;1
Personenschutz;0;1
Personenstand;0;1
Personenzug;0;1
Pestizid-Einsatz;0;1
Pestizideinsatz;0;1
Petersberg;0;1
Petitionsauschuss;0;1
Petrom-Privatisierungsvertrag;0;1
Pfand;0;1
Pfannkuchenteig;0;1
Pfarrverband;0;1
Pfauentanz;0;1
Pferdekopf;0;1
Pferdemist;0;1
Pferdeteil;0;1
Pfingstfest;0;1
Pflanzenschutzgesetz;0;1
Pflanzenschutzmitteleinsatz;0;1
Pflanzenspross;0;1
Pflanztisch;0;1
Pflegenotstand;0;1
Pflegeprozess;0;1
Pflegesdienst;0;1
Pflegestützpunkt;0;1
Pflichtenheft;0;1
Pflichtsieg;0;1
Pfälzerwald;0;1
Phallusersatz;0;1
Phantombild;0;1
Phantomkurs;0;1
Phantomschmerz;0;1
Pharma-Markt;0;1
Philosophiekurs;0;1
Photoapparat;0;1
Photoshop-Kunstwerk;0;1
Physikumszeugniss;0;1
Picknickplatz;0;1
Picotrand;0;1
Pilot-Projekt;0;1
Pinzettengriff;0;1
Pipeline-Projekt;0;1
Piraten-Antrag;0;1
Piratenlandesverband;0;1
Piratenmond;0;1
Piratenweib;0;1
Pkw-Markt;0;1
Placebo-Effekt;0;1
Plakat-Remix-Wettbewerb;0;1
Planfeststellungsbeschluss;0;1
Planungsrat;0;1
Planungszelle-Projekt;0;1
Plasmaschild;0;1
Plastikrohr;0;1
Plastikschuhfreund;0;1
Plastiksteinespielzeug;0;1
Plattenplatz;0;1
Platzhalter-Text;0;1
Platzwart;0;1
Plugin-Verzeichniss;0;1
Pluto-Uranus-Quadrat;0;1
Podest;0;1
Polartag;0;1
Politik-Marketing-Ansatz;0;1
Politik-Medien-Filz;0;1
Politik-Verständniss;0;1
Politikfeld;0;1
Politikverständniss;0;1
Politprozess;0;1
Polizeiapparat;0;1
Polizeibeirat;0;1
Polizeifahrzeug;0;1
Polizeigesetz;0;1
Polizeirevierschutz;0;1
Poltergeist;0;1
Portalhaus;0;1
Portanschluss;0;1
Portugalaufenthalt;0;1
Positions-Bestimmungsdienst;0;1
Post-Reformpaket;0;1
Post-Text;0;1
Postkartenschloss;0;1
Postmann;0;1
Praktikumstag;0;1
Praxisbuch;0;1
Praxisurlaub;0;1
Predigtverbot;0;1
Preisaufschlag;0;1
Preisgeldentzug;0;1
Preishöhenmissbrauch;0;1
Preisindex;0;1
Preiszusammenschluss;0;1
Premium-Produkt;0;1
Presse-Hintergrundgespräch;0;1
Pressebereich;0;1
Presseumsatz;0;1
Presseverlag;0;1
Pressrat;0;1
Prestigeobjekt;0;1
Prestigeprojekt;0;1
Preview-Bild;0;1
Priesteramt;0;1
Priesterstand;0;1
Primärbrennstoff;0;1
Print-Heft;0;1
Print-Online-Immobilienmarkt;0;1
Printabsatz;0;1
Printbuch;0;1
Printerzeugniss;0;1
Printmarkt;0;1
Prinzenpaar;0;1
Priorhaus;0;1
Privateigentumsschutz;0;1
Privatisierungsbericht;0;1
Privatisierungsvertrag;0;1
Privatkredit;0;1
Privatmann;0;1
Privatrecht;0;1
Probecastor-Transport;0;1
Problemgebiet;0;1
Problemlöseprozess;0;1
Problemlösungsprozess;0;1
Problemzusammenhang;0;1
Process;0;1
Produktabsatz;0;1
Produktionsalltag;0;1
Produktionsbericht;0;1
Produktionsplan;0;1
Produktionsverlauf;0;1
Profi-Fotoladen-Preis;0;1
Profil-Pfad;0;1
Profilprojekt;0;1
Programm-Paket;0;1
Programmangebot;0;1
Programmpaket;0;1
Programmparteitag;0;1
Programmpunkt;0;1
Programmschwerpunkt;0;1
Programmtext;0;1
Projekt-Netzwerk;0;1
Projektablauf;0;1
Projektfortschritt;0;1
Projektkurs;0;1
Projektmanagement-Prozess;0;1
Projektmitglied;0;1
Projektverbund;0;1
Projektzeitraum;0;1
Projektziel;0;1
Promotionsamt;0;1
Promotionsprozess;0;1
Propagandaapparat;0;1
Propagandakampf;0;1
Propeller-Mann;0;1
Prostitutionsbetrieb;0;1
Protestmarsch;0;1
Protestsonderzug;0;1
Protestzug;0;1
Protokoll-Ansatz;0;1
Protokollausweis;0;1
Protz;0;1
Provisionssatz;0;1
Prozessergebniss;0;1
Prozessschritt;0;1
Präparierkurs;0;1
Präsenz-Parteitag;0;1
Präsenzdienst;0;1
Präsesbericht;0;1
Präsidentensitz;0;1
Präsidentschafts-Wahlkampf;0;1
Präsidialamt;0;1
Präsidialbereich;0;1
Präsidiumsarbeitskreis;0;1
Präsidiumsmitglied;0;1
Präventionsadventur;0;1
Präventionsprojekt;0;1
Prüfungsbetrieb;0;1
Prüfungsstoff;0;1
Psychologieunterricht;0;1
Pulp-Verlag;0;1
Puls;0;1
Pulsschlag;0;1
Pulverdampf;0;1
Punkrock-Jahr;0;1
Putzgeld;0;1
Pylonenhaus;0;1
Pyrotechnik-Gesetz;0;1
Pädagogenverband;0;1
Pürierstab;0;1
Qualitätsprodukt;0;1
Quallenrumpf;0;1
Quantenfeld;0;1
Quatschblatt;0;1
Quelleneinsatz;0;1
Quellfluss;0;1
Quellverzeichniss;0;1
RAW-Bild;0;1
RCDS-Mann;0;1
RSS-Dienst;0;1
RTL-Nachmittagsprogramm;0;1
Rabbinat;0;1
Radikalenerlass;0;1
Radio-Verband;0;1
Radioangebot;0;1
Radiogerät;0;1
Radiologiebefund;0;1
Radioprojekt;0;1
Radwegenetz;0;1
Rahmengesetz;0;1
Raidboss;0;1
Raketenanschlag;0;1
Raketenbeschuss;0;1
Ramsch;0;1
Rasierapparat;0;1
Ratgeberverlag;0;1
Rathausvorplatz;0;1
Ratifizierungsprozess;0;1
Ratsantrag;0;1
Ratshaus;0;1
Raubwild;0;1
Raum-Zeit-Verständniss;0;1
Raumordnungsgesetz;0;1
Raupen-Tanz;0;1
Rauschgift;0;1
Raviolirezept;0;1
Re-Konstruktionsprozess;0;1
Re-Launch;0;1
Reaktionsbündniss;0;1
Reaktorbetrieb;0;1
Reaktorumfeld;0;1
Real;0;1
Realitäts-Verlust;0;1
Realitätsverständniss;0;1
Reallohnverlust;0;1
Realwirtschaftskreislauf;0;1
Rebberg;0;1
Rebellenaufstand;0;1
Rebellengeburtstag;0;1
Rebstamm;0;1
Rechenknecht;0;1
Rechennetz;0;1
Rechnungsbetrag;0;1
Rechstaat;0;1
Rechteck-Inhalt;0;1
Rechtfertigungsgrund;0;1
Rechtsanwaltsvergütungsgesetz;0;1
Rechtsauschuss;0;1
Rechtsbeistand;0;1
Rechtsdienst;0;1
Rechtsdienstleistungsgesetz;0;1
Rechtsgüterschutz;0;1
Rechtsruck;0;1
Rechtsschluss;0;1
Rechtsschutzvertrag;0;1
Recyclingbetrieb;0;1
Recyclinghof;0;1
Redaktionsschluss;0;1
Redaktionstag;0;1
Redefluss;0;1
Referenzjahr;0;1
Reformationstag;0;1
Reformer-Netzwerk;0;1
Reformkurs;0;1
Regelbuch;0;1
Regelungsansatz;0;1
Regenbogenhaus;0;1
Regengott;0;1
Regentag;0;1
Regiegebiet;0;1
Regieplatz;0;1
Regierungs-Bezirk;0;1
Regierungs-Bündniss;0;1
Regierungs-Erfolgs-Bündniss;0;1
Regierungs-Flugzeug;0;1
Regierungserlass;0;1
Regierungskrankenhaus;0;1
Regierungskurs;0;1
Regierungsrat;0;1
Regionalausschuss;0;1
Regionalkreis;0;1
Regionalproporz;0;1
Registrierungsprozess;0;1
Regress;0;1
Regulationsansatz;0;1
Rehabilitierungsgesetz;0;1
Rehkitz;0;1
Rehlachs;0;1
Reichsdorf;0;1
Reichskreuz;0;1
Reichtag;0;1
Reifendruck;0;1
Reifungsprozess;0;1
Reinerlös;0;1
Reinheitsgebot;0;1
Reiseführerverlagshaus;0;1
Reisepreis;0;1
Reiterhof;0;1
Reiterkleid;0;1
Reiterstandbild;0;1
Reittier;0;1
Rekonstruktionsversuch;0;1
Relaunch-Projekt;0;1
Relevanz-Erlass;0;1
Religionsamt;0;1
Religionsfinanzierungs-Steuerabsetzbetrag;0;1
Religionsunterrichtsstoff;0;1
Rennpferd;0;1
Rennweg;0;1
Rentenantrag;0;1
Rentenwert;0;1
Reporterhund;0;1
Reporterschlumpf;0;1
Reproduktionsprozess;0;1
Repräsentationsband;0;1
Reputationsverlust;0;1
Resonanzraum;0;1
Ressourceneinsatz;0;1
Ressourcenverbrauchskonzept;0;1
Restbetrag;0;1
Rettungsübernahmegesetz;0;1
Reuterkiez;0;1
Reuterplatz;0;1
Revolver-Magazin;0;1
Ricarda-Huch-Preis;0;1
Richard-Borek-Standbild;0;1
Richard-Kiez;0;1
Richtlinienentwurf;0;1
Richtlinienvorstoss;0;1
Riesenwurm;0;1
Rindfleisch;0;1
Rio-Prozess;0;1
Risikozuschlag;0;1
Ritualmord;0;1
Roboter-Bausatz;0;1
Rocksaum;0;1
Rohformat;0;1
Rohschnitt;0;1
Rohteig;0;1
Rollenbild;0;1
Rollentausch;0;1
Rollenverhältniss;0;1
Rolling-Stones-Konzert;0;1
Rollrand;0;1
Rom-Preis;0;1
Romantext;0;1
Rosenkrieg;0;1
Rosensteinpark;0;1
Rosmarinzweig;0;1
Rotbraun;0;1
Rote-Linie-Gesetz;0;1
Rothirsch;0;1
Rotpustelpilz;0;1
Rotwild;0;1
Rucolasalat;0;1
Rudolf-Heß-Gedenkmarsch;0;1
Rufmord;0;1
Rundbrief;0;1
Rundfunkgebührenstaatsvertrag;0;1
Rundfunkgesetz;0;1
Rundfunkprogramm;0;1
Rundfunkänderungsstaatsvertrag;0;1
Rundfunkänderungsstaatvertrag;0;1
Rundkurs;0;1
Rundturm;0;1
Russlandfeldzug;0;1
Rußlandkrieg;0;1
Rächer-Turm;0;1
Römerschiff;0;1
Röntgenapparat;0;1
Röntgenbild;0;1
Rückenbruch;0;1
Rückenwind;0;1
Rückfluss;0;1
Rückschlag;0;1
Rüstungsprogramm;0;1
S-21-Projekt;0;1
SM-Rollenspiel;0;1
SPD-CDU-Filz;0;1
SPD-Gesprächskreis;0;1
SPD-Onlinebeirat;0;1
SPD-PDS-Senat;0;1
SPD-Vorstand;0;1
SPIEGEL-Bericht;0;1
SS-Mann;0;1
SS-Staat;0;1
SW-Grat;0;1
SWR-Funkhaus;0;1
SZ-Verlag;0;1
Saatgutmarkt;0;1
Sacharow-Preis;0;1
Sachbestand;0;1
Sachgebiet;0;1
Sachgeschenk;0;1
Sachsenfeldzug;0;1
Salatblatt;0;1
Salierjahr;0;1
Salzburgerland;0;1
Salzhaus;0;1
Sammelbild;0;1
Sammelkampf;0;1
Sammelpunkt;0;1
Samsung-Gerät;0;1
Sanatoriumsaufenthalt;0;1
Sandbox-Ansatz;0;1
Sandelholz;0;1
Sandkrug;0;1
Sandstrand;0;1
Sanftmut;0;1
Sanitätsdienst;0;1
Sanitätshaus;0;1
Sanitätsrat;0;1
Sanitätsverein;0;1
Sanktionsinstrument;0;1
Satellitenbild;0;1
Saturn-Markt;0;1
Saturnring;0;1
Satz-Segment;0;1
Saucen-Ausstreich-Bereich;0;1
Saudi-Land;0;1
Sauerteigbrot;0;1
Saugnapf;0;1
Saunagebiet;0;1
Sax;0;1
Scannerglas;0;1
Schachenhaus;0;1
Schachtelsatz;0;1
Schachverband;0;1
Schadenprozess;0;1
Schadensereigniss;0;1
Schaf-Kopf;0;1
Schaffensrausch;0;1
Schafsauftrieb;0;1
Schaltmonat;0;1
Schankgefäß;0;1
Schankraum;0;1
Schankrecht;0;1
Scharia-Gesetz;0;1
Schattenbericht;0;1
Schattenhaushalt;0;1
Schattenwurf;0;1
Schatzturm;0;1
Schauprozess;0;1
Scheidungsgesetz;0;1
Scheinegrippe-Impfstoff;0;1
Schelfeis;0;1
Schellenhaus;0;1
Schichtbild;0;1
Schicksalberg;0;1
Schieferdach;0;1
Schiefergas;0;1
Schienbein;0;1
Schienen-Knotenpunkt;0;1
Schießplatz;0;1
Schiffrumpf;0;1
Schiiten-Sunniten-Konflikt;0;1
Schilderwald;0;1
Schilf;0;1
Schimpf;0;1
Schinkenbrot;0;1
Schlachtfest;0;1
Schlachtschiff;0;1
Schlafdefizit;0;1
Schlangengott;0;1
Schlecht;0;1
Schleiertanz;0;1
Schleiertuch;0;1
Schleimpilz;0;1
Schleppgurt;0;1
Schlichtungsprozess;0;1
Schliessungsbeschluss;0;1
Schließfach;0;1
Schließvorgang;0;1
Schlossberg;0;1
Schlossgrabenfest;0;1
Schluchtenrand;0;1
Schlupf;0;1
Schlussbericht;0;1
Schlußsatz;0;1
Schlüssel-Symbol;0;1
Schlüsselband;0;1
Schmerzensgeld;0;1
Schmerztropf;0;1
Schmetterlingschnitt;0;1
Schmähpreis;0;1
Schnabeltier;0;1
Schnappschuss;0;1
Schnapsbrett;0;1
Schnaps;0;1
Schneckenhaus;0;1
Schneeberg;0;1
Schneefeld;0;1
Schneeflockenfest;0;1
Schneidvorgang;0;1
Schnellschnitt;0;1
Schnüffelstaat;0;1
Schockraumkonzept;0;1
Schokoladentotenkopf;0;1
Schokoschaumgemisch;0;1
Scholl-Abschiedsspiel;0;1
Schottenstift;0;1
Schraubenschacht;0;1
Schraubvorgang;0;1
Schreibdienst;0;1
Schreibfluss;0;1
Schreibkurs;0;1
Schreibmaschinen-Farbband;0;1
Schreibrecht;0;1
Schreibtischstuhl;0;1
Schriften-Verzeichniss;0;1
Schriftsteller-Ehepaar;0;1
Schriftstellergedächtniss;0;1
Schröder-Wahlkampf;0;1
Schub;0;1
Schulamt;0;1
Schulbibliotheksstand;0;1
Schulbucheinsatz;0;1
Schulbuchtext;0;1
Schulbuchverlag;0;1
Schuldrechtsanpassungsgesetz;0;1
Schulgesetz;0;1
Schulheft;0;1
Schulkomplex;0;1
Schulkonzert;0;1
Schulnetz;0;1
Schulnetzwerk;0;1
Schulschiff;0;1
Schulstandort;0;1
Schulstoff;0;1
Schultag;0;1
Schultergurt;0;1
Schulungsangebot;0;1
Schulvertrag;0;1
Schulzweig;0;1
Schundblatt;0;1
Schurkenstaat;0;1
Schutzerziehungskonzept;0;1
Schutzgeld;0;1
Schutzgesetz;0;1
Schutzprogramm;0;1
Schutzwald;0;1
Schutzziel;0;1
Schwabenhass;0;1
Schwabenstreich;0;1
Schwarmverband;0;1
Schwarzbubenland;0;1
Schwarzstart;0;1
Schweigepflichtgebot;0;1
Schweinebein;0;1
Schweineblatt;0;1
Schweinswal-Schutz;0;1
Schweizerhaus;0;1
Schwellenwert;0;1
Schwerbehinderten-Ausweis;0;1
Schwerpunktarzt;0;1
Schwerpunktbereich;0;1
Schwertgurt;0;1
Schwesterschiff;0;1
Schwiegersohn;0;1
Schwimmkurs;0;1
Schwimmunterricht;0;1
Schwungrad;0;1
Schädelraub;0;1
Schätzerkreis;0;1
Schönheitskult;0;1
Schöpfungsbericht;0;1
Schöpfungstag;0;1
Schülerkontakt;0;1
Schüssel-Grasser-Kurs;0;1
Schütt-Gießspiel;0;1
Science-Fiction-Sammelband;0;1
Scorewert;0;1
Sediment;0;1
See-Industrie-Komplex;0;1
Seeabschnitt;0;1
Seegang;0;1
Seegrundstück;0;1
Seelenbesitz;0;1
Seelenstrom;0;1
Seelentor-Kongress;0;1
Seerosenlaub;0;1
Seetal;0;1
Segelboot;0;1
Segelschiff;0;1
Sehapparat;0;1
Sehbehindertentag;0;1
Sehfeld;0;1
Sehschlitz;0;1
Seidentaschentuch;0;1
Sein-Sollens-Fehlschluss;0;1
Seitenband;0;1
Seitenbesuch;0;1
Seitenhintergrund;0;1
Seiteninhalt;0;1
Seitenkopf;0;1
Seitenrand;0;1
Selbst-Bild;0;1
Selbst-Wert;0;1
Selbstausdruck;0;1
Selbstbildniss;0;1
Selbstdatenschutz;0;1
Selbsteingeständniss;0;1
Selbstmarketingsprozess;0;1
Selbstverlust;0;1
Selbstwerdungsprozess;0;1
Selektionsprozess;0;1
Semesterprogramm;0;1
Semesterticketvertrag;0;1
Seminartag;0;1
Sendefluss;0;1
Sendemast;0;1
Sendenetz;0;1
Sendetag;0;1
Sendungsauftrag;0;1
Seniorentag;0;1
Sensationsfund;0;1
Sensationsteil;0;1
Seuchengesetz;0;1
Sex;0;1
Sexualakt;0;1
Sexualkundeunterricht;0;1
Shirt-Grundschnitt;0;1
Showgeschäft;0;1
Sicherheitsberatungsdienst;0;1
Sicherheitsbericht;0;1
Sicherheitsdiskurs;0;1
Sicherheitsmann;0;1
Sicherheitsüberprüfungsgesetz;0;1
Sicherungsvorgang;0;1
Siedepunkt;0;1
Siedlungsbild;0;1
Siegelring;0;1
Siegerentwurf;0;1
Siegtor;0;1
Signaturgesetz;0;1
Silberschmied;0;1
Silvesterfest;0;1
Simpsons-Film;0;1
Singende-Köchin-Buch;0;1
Sinnesorgan;0;1
Situationswitz;0;1
Sitzungsbetrieb;0;1
Sitzungstag;0;1
Sitzungsverlauf;0;1
Skalengesetz;0;1
Skihelm;0;1
Skiherstellermarkt;0;1
Sklavenland;0;1
Sklavenmarkt;0;1
Slalomlauf;0;1
Slawenkongress;0;1
Smartphonemarkt;0;1
Social-Media-Konzept;0;1
Sockelsatz;0;1
Sockenpuppengebrauch;0;1
Sodomieverbot;0;1
Softwareeinsatz;0;1
Softwareprodukt;0;1
Softwarewerk;0;1
Sohlabsturz;0;1
Sojamarkt;0;1
Solarstern;0;1
Soldatentod;0;1
Sold;0;1
Solidaritätsbrief;0;1
Solidaritätszuschlag;0;1
Solidarpakt;0;1
Soloprojekt;0;1
Solorius-Fest;0;1
Soloriusfest;0;1
Sommer-Eis;0;1
Sommerkatalog;0;1
Sonderpreis;0;1
Sonderschutz;0;1
Sonnenauswurf;0;1
Sonnenkopf;0;1
Sonnenmagnetfeld;0;1
Sonntagmorgen-Gottesdienst;0;1
Sonntagsspaziergang;0;1
Sorgenkind;0;1
Sortenschutz;0;1
Sozialbündniss;0;1
Sozialgeheimniss;0;1
Sozialgerichtstag;0;1
Sozialisationsprozess;0;1
Sozialisten-Gesetz;0;1
Sozialkontakt;0;1
Sozialkunde-Leistungskurs;0;1
Sozialraumbericht;0;1
Sozialtrieb;0;1
Sozialverband;0;1
Sozialverbund;0;1
Sozialversicherungsausweis;0;1
Spaltpilz;0;1
Spam-Fach;0;1
Spanisch-Kurs;0;1
Spanischkurs;0;1
Spanischunterricht;0;1
Sparda-Bank-Preis;0;1
Sparda-Preis;0;1
Spargel-Beet;0;1
Spargelbeet;0;1
Spargelbild;0;1
Spargelkraut;0;1
Sparkassengesetz;0;1
Sparkassenverband;0;1
Spartakusaufstand;0;1
Spatz;0;1
Spazierweg;0;1
Special-Interest-Verlag;0;1
Speckgeschmack;0;1
Speichelfluss;0;1
Speicher-Gerät;0;1
Speicherungsgrund;0;1
Spendengeld;0;1
Spendeprozess;0;1
Spenderausweis;0;1
Spezialformat;0;1
Spezialsitz;0;1
Spider-Besuch;0;1
Spiegelglas;0;1
Spielbrett;0;1
Spieleinhalt;0;1
Spielerlebniss;0;1
Spielplatzprojekt;0;1
Spielprogramm;0;1
Spielraum;0;1
Spielwarengeschäft;0;1
Spielzeugzug;0;1
Spinnenkult;0;1
Spitzelstaat;0;1
Spitzenland;0;1
Spitzenplatz;0;1
Sport-Informationsdienst;0;1
Sportbad;0;1
Sportbereich;0;1
Sportgebiet;0;1
Sportgeschäft;0;1
Sportpreis;0;1
Sportsgeist;0;1
Sportspiel;0;1
Sporttag;0;1
Sportverband;0;1
Sprachbild;0;1
Sprachenzweig;0;1
Sprachfluss;0;1
Sprechamt;0;1
SprecherInnenkreis;0;1
Sprecherkreis;0;1
Spreng-Satz;0;1
Sprengkopf;0;1
Sprengstoffgesetz;0;1
Springer-Boulevard-Blatt;0;1
Springerblatt;0;1
Spritzmitteleinsatz;0;1
Sprunggelenk;0;1
Sprühangriff;0;1
Spätdienst;0;1
Spätsommertag;0;1
Spülfeld;0;1
Staatsbegriff;0;1
Staatsbesitz;0;1
Staatsgrundgesetz;0;1
Staatsinstitut;0;1
Staatspreis;0;1
Staatswaldverkauf;0;1
Stadionbesuch;0;1
Stadrat;0;1
Stadtbahnnetz;0;1
Stadtbau-Aufsichtsrat;0;1
Stadtbrand;0;1
Stadtentwicklungsausschuss;0;1
Stadtentwicklungsprogramm;0;1
Stadtgartenamt;0;1
Stadtgott;0;1
Stadtkrankhaus;0;1
Stadtprotest;0;1
Stadtrecht;0;1
Stadtschloss;0;1
Stadtteilbeirat;0;1
Stadtteilfest;0;1
Stadtteilprotest;0;1
Stadttor;0;1
Stadtverbandsvorstand;0;1
Stadtwald;0;1
Staffellauf;0;1
Staffelstab;0;1
Stahl;0;1
Stammgast;0;1
Standard-Projekthandbuch;0;1
Standardbild;0;1
Standardisierungsausschuss;0;1
Standardtext;0;1
Standbein;0;1
Standlicht;0;1
Standschlaf;0;1
Starkwind;0;1
Start-Knopf;0;1
Startcartoon-Bild;0;1
Starterfeld;0;1
Startknopf;0;1
Startpunkt;0;1
Stasi-Gefängniss;0;1
Stasi-Hauptmann;0;1
Stasi-Wunsch;0;1
Stationsschild;0;1
Statistikdienst;0;1
Staudammbau;0;1
Staudammprojekt;0;1
Steckenpferd;0;1
Steckplatz;0;1
Stehplatz;0;1
Stehtisch;0;1
Steig;0;1
Steilhang;0;1
Steinkohletag;0;1
Steintor;0;1
Sternenfeld;0;1
Sternenkind;0;1
Sternenkrieg;0;1
Sternenrat;0;1
Sternentor;0;1
Sternfreund;0;1
Steuerkreis;0;1
Steuerkreuz;0;1
Steuerpult;0;1
Steuerungskreis;0;1
Steuerungsmann;0;1
Steueränderungsgesetz;0;1
Stichwortverzeichniss;0;1
Stickstoff;0;1
Stielansatz;0;1
Stierkampf;0;1
Stierkult;0;1
Stifterrat;0;1
Stiftungsvorstand;0;1
Stigmawort;0;1
Stimmenverlust;0;1
Stimmungsbild;0;1
Stinknormalsalz;0;1
Stop-Schild;0;1
Stopp-Schild;0;1
Stoppschild;0;1
Storchenpaar;0;1
Stornoprozess;0;1
Strafprozess;0;1
Strafraum;0;1
Strafrechtsansatz;0;1
Strafrechtsänderungsgesetz;0;1
Strafregisterauszug;0;1
Straftatenkatalog;0;1
Strahlengrenzwert;0;1
Strassennetzwerk;0;1
Strassenraum;0;1
Strategiebegriff;0;1
Strategieprozess;0;1
Straßenhund;0;1
Straßenkrieg;0;1
Straßenverkauf;0;1
Straßenwahlkampf;0;1
Streisandeffekt;0;1
Streitwertbeschluss;0;1
Strickstück;0;1
Stripteasetanz;0;1
Stromaggregat;0;1
Stromfluss;0;1
Strommeer;0;1
Stromüberfluss;0;1
Stromüberschuss;0;1
Strukturbaum;0;1
Strukturelement;0;1
Strukturkonzept;0;1
Strunk;0;1
Studentenausweis;0;1
Studentennetzwerk;0;1
Studentenverzeichniss;0;1
Studentwohnheim;0;1
Studien-Aufenthalt;0;1
Studienabschluss;0;1
Studienangebot;0;1
Studienbetrieb;0;1
Studienbuch;0;1
Studiengangkonzept;0;1
Studienkredit;0;1
Studienkreis;0;1
Studienort;0;1
Studienwerk;0;1
Studienzweig;0;1
Studierendenausweis;0;1
Studierendenhaus;0;1
Studierendenwohnheim;0;1
Stumpf;0;1
Stundenglas;0;1
Stuntmotorrad;0;1
Sturmgeschütz;0;1
Stärkungsgesetz;0;1
Störenfried;0;1
Subjektivitätsverständniss;0;1
Substitutionsmedikament;0;1
Substrat;0;1
Suchindex;0;1
Suchmaschinen-Markt;0;1
Suchmaschinenergebniss;0;1
Suchprozess;0;1
Suhrkamp-Taschenbuch;0;1
Suhrkampverlag;0;1
Sukzessionsschutz;0;1
Summenbild;0;1
Sumpfding;0;1
Super-Sportjahr;0;1
Superwesenregistrierungsgesetz;0;1
Suppenkochbuch;0;1
Supportzeitraum;0;1
Symbol-Satz;0;1
Symbolbild;0;1
Synchronisationsweg;0;1
System-Dienst;0;1
Szenekiez;0;1
Sägeblatt;0;1
Sängerchor;0;1
Sängerkranz;0;1
Säuberungsakt;0;1
Säulengang;0;1
Südfriedhof;0;1
Südseestamm;0;1
Südwind-Institut;0;1
Sühneprotest;0;1
Süß;0;1
T-Quadrat;0;1
TED-Beitrag;0;1
TED-Vortrag;0;1
THC-Grenzwert;0;1
TK-Produkt;0;1
TK-Vorstand;0;1
TOP-Ereigniss;0;1
TV-Beitrag;0;1
TV-Format;0;1
TV-Gottesdienst;0;1
